window_index,mode1_similarity,mode2_similarity,mode1_rotation_deg,mode2_rotation_deg
166,0.9978466918399728,0.985095056228258,3.7606999552647844,9.904754356556971
167,0.9923242257472713,0.9854456114777119,7.103574086350907,9.787296930649592
168,0.9935666796251978,0.9808106653895333,6.502619240265292,11.242542281974709
169,0.9953525381886341,0.9084669308697272,5.5260382400276225,24.70565492231076
170,0.9964628528041055,0.971399156148853,4.820502289738267,13.73623219557087
171,0.9987681824865227,0.9860964026850295,2.8441690652383933,9.565456394432669
172,0.9933409065410933,0.975514434372806,6.615862655137779,12.705239844517433
173,0.9963680770959402,0.982350342102282,4.884695230132075,10.780691429371517
174,0.9951415721972557,0.9730880749362577,5.650169756004658,13.322595102574033
175,0.9890768579276102,0.8321315945546083,8.476323771473327,33.68166898655055
176,0.9893070524201557,0.9876422197670318,8.386371573424595,9.016876549110686
177,0.9739194791764203,0.9390373034336191,13.114272137400208,20.109492470475743
178,0.9867375023397346,0.909205124116131,9.341818979785247,24.604264336762412
179,0.9963946337170683,0.5412294009853695,4.86679323386718,57.23263122718572
180,0.9943440113903554,0.8387508380340448,6.0967277638101365,32.99155466460803
181,0.9960586903288733,0.9605213154078128,5.088627418612252,16.153186358752983
182,0.9476460512248941,0.9357240011362878,18.621967225124617,20.65457112106044
183,0.9751742702485158,0.9702897982368172,12.793554766124002,14.00140390325616
184,0.9676225823411646,0.9722231899119707,14.619668666629014,13.53596585332646
185,0.9650876966265115,0.9636619875334813,15.184432523552985,15.493237616883553
186,0.9875841107038326,0.9274415243381908,9.038095343251046,21.960556006314047
187,0.9774364334876563,0.6031345413680242,12.194430023299702,52.90527596001419
188,0.976478533662976,0.9736166852337523,12.451589413457231,13.190516638283821
189,0.9374583291374581,0.9372008282278602,20.37099480798978,20.41333653448553
190,0.9429778072021744,0.9376858797353138,19.44219115961739,20.33350765093358
191,0.959104206577128,0.9538690920514767,16.442514792090993,17.47098805492507
192,0.9410533777098796,0.9295900227951756,19.77078342342558,21.629003019477928
193,0.9579833653699652,0.9522015303233876,16.667894621547884,17.786474443813212
194,0.9930660046957572,0.9814549927598402,6.751195293771463,11.051585646474441
195,0.9835267327467505,0.9694574871215715,10.41419004127525,14.19716486379369
196,0.9915000534219712,0.9870550133448212,7.47573386501269,9.229072216318697
197,0.991062849419646,0.9917466829290259,7.665864622600349,7.366327880161812
