01,07,11,13,17,19,23,29,window_start,window_stop,gap_23_29,gap_29_01,reset_pressure,boundary_pressure,z_29,z_gap_29_01,z_reset_pressure,sparse_event,state
49,53,46,52,46,51,44,59,57160,57560,15,10,0.09259259259259259,0.14563106796116504,2.084116449832822,1.2902670936422032,1.0832447979949156,1,29-leading
60,47,42,48,47,51,59,46,57920,58320,13,14,0.1320754716981132,0.12380952380952381,-0.9379369012447029,2.3277323427842562,2.098786048376189,1,01-leading
51,52,48,55,57,48,49,40,59080,59480,9,11,0.12087912087912088,0.10112359550561797,-2.3327307555881758,1.5496334059277164,1.810804108659006,1,01-leading
50,44,56,57,52,51,50,40,59200,59600,10,10,0.1111111111111111,0.1111111111111111,-2.3327307555881758,1.2902670936422032,1.5595606056958669,1,01-leading
47,44,59,58,53,48,51,40,59240,59640,11,7,0.08045977011494253,0.12087912087912088,-2.3327307555881758,0.5121681567856634,0.7711758205356718,1,01-leading
49,45,57,59,51,45,54,40,59280,59680,14,9,0.10112359550561797,0.14893617021276595,-2.3327307555881758,1.03090078135669,1.3026711813178258,1,01-leading
51,43,47,52,60,57,50,40,59720,60120,10,11,0.12087912087912088,0.1111111111111111,-2.3327307555881758,1.5496334059277164,1.810804108659006,1,01-leading
50,44,48,52,57,56,53,40,59760,60160,13,10,0.1111111111111111,0.13978494623655913,-2.3327307555881758,1.2902670936422032,1.5595606056958669,1,01-leading
46,49,49,54,54,56,53,39,59800,60200,14,7,0.08235294117647059,0.15217391304347827,-2.5651963979787546,0.5121681567856634,0.8198701749132132,1,01-leading
49,49,46,54,53,57,52,40,59840,60240,12,9,0.10112359550561797,0.13043478260869565,-2.3327307555881758,1.03090078135669,1.3026711813178258,1,01-leading
46,55,50,49,55,49,55,41,60280,60680,14,5,0.05747126436781609,0.14583333333333334,-2.100265113197597,-0.0065644677853630845,0.1798872316655255,1,23-leading
44,53,51,51,53,52,56,40,60320,60720,16,4,0.047619047619047616,0.16666666666666666,-2.3327307555881758,-0.26593078007087634,-0.07352216356453724,1,23-leading
48,48,53,49,55,54,52,41,60440,60840,11,7,0.07865168539325842,0.11827956989247312,-2.100265113197597,0.5121681567856634,0.7246699764672333,1,01-leading
43,53,51,52,46,49,48,58,61520,61920,10,15,0.1485148514851485,0.09433962264150944,1.8516508074422433,2.5870986550697697,2.521624217289867,1,29-leading
43,48,55,53,48,50,46,57,61560,61960,11,14,0.14,0.10679611650485436,1.6191851650516644,2.3277323427842562,2.302613265709351,1,29-leading
42,49,49,53,55,50,46,56,61640,62040,10,14,0.14285714285714285,0.09803921568627451,1.3867195226610856,2.3277323427842562,2.3761019903260685,1,29-leading
40,51,46,57,55,52,47,52,61800,62200,5,12,0.13043478260869565,0.050505050505050504,0.45685695309877017,1.8089997182132298,2.0565857963403373,1,29-leading
53,50,58,53,46,49,51,40,63520,63920,11,13,0.13978494623655913,0.12087912087912088,-2.3327307555881758,2.068366030498743,2.2970818563295974,1,01-leading
54,50,54,54,50,49,48,41,63600,64000,7,13,0.1368421052631579,0.07865168539325842,-2.100265113197597,2.068366030498743,2.2213888858698203,1,01-leading
56,50,56,52,49,47,49,41,63640,64040,8,15,0.15463917525773196,0.08888888888888889,-2.100265113197597,2.5870986550697697,2.6791482774053192,1,01-leading
