window_index,window_center,spectral_entropy,mode_1_variance,mode_2_variance,mode_3_variance,mode_4_variance
255,78000.5,1.5755167196764728,0.4524679925189386,0.18480988040934884,0.13337215394900623,0.10594599822903956
256,78300.5,1.5739655995036148,0.4585198947945237,0.17832487361652966,0.15406086242443065,0.0812530440148424
257,78600.5,1.6104993094471045,0.432284713312318,0.1819919725366758,0.1594453737383558,0.09415206579995529
258,78900.5,1.6338671214619431,0.3923089190050727,0.21434874925120867,0.17654034562553156,0.08252758769951354
259,79200.5,1.612460829381364,0.4035799371235367,0.21722678587220184,0.1714492525607776,0.07914171023406655
260,79500.5,1.5873238142183725,0.42589485354711365,0.2036529189794071,0.1708564687511001,0.07668810472041668
261,79800.5,1.43455287144321,0.5236158930232649,0.20151406648973352,0.10013403928906367,0.07534187094941
262,80100.5,1.3140129261060371,0.5670688649143064,0.21434239069677472,0.07751266567280775,0.06544368239987637
263,80400.5,1.3640307797458793,0.5493458736712079,0.2081132744684446,0.08610365315809196,0.06566134104297668
264,80700.5,1.391600894017478,0.5296953194631737,0.18894450418953793,0.14274300326096434,0.06136607939587782
265,81000.5,1.4026876302828453,0.5222263916591122,0.19977054051425305,0.1355667122206307,0.05674959240655117
266,81300.5,1.3743043543577924,0.5405968684806712,0.20109899941704015,0.11604839119482496,0.06745171970067879
267,81600.5,1.372176912937141,0.5405698755706075,0.20490131853788465,0.10628364042470541,0.0735679669697454
268,81900.5,1.3745799748773286,0.5281083468613036,0.21019538961968012,0.11702531776443122,0.07938649115666449
269,82200.5,1.4072165797543268,0.5055505843212974,0.2267561470230679,0.11863283122355503,0.0761707845119903
270,82500.5,1.4495490855458806,0.46182391607197687,0.25833639666104014,0.12944074720301674,0.07627530942282007
271,82800.5,1.4494447649703677,0.44751267354995694,0.27355229497097605,0.13480892342081416,0.0693694409714639
272,83100.5,1.4981470884522154,0.4185378753468721,0.27616461315252966,0.154635368090672,0.06044197002483573
273,83400.5,1.5410584370238958,0.38216083949965535,0.28155157843913003,0.17479321208702592,0.06116092950797285
274,83700.5,1.5605037765946108,0.36973288991144115,0.27941765623456305,0.18861307103834923,0.05771822433524945
