window_start,window_center,graph_mode_0_score,graph_mode_1_score,graph_mode_2_score,graph_mode_3_score
70501,72000.5,-1.1837918006829802,-4.549955716913335,-0.7157859880858936,3.924260410161949
70801,72300.5,-0.1231316289031584,-3.6069038100488764,4.620830376974417,2.9691262024138347
71101,72600.5,-1.890898581869526,-5.959892484746191,3.5219975431992046,-0.7702527193268466
71401,72900.5,-2.598005363056074,-3.154395530898638,1.995161703477246,-2.6145870474883837
71701,73200.5,-2.951558753649348,-1.7353718905408075,3.5743741822438047,-1.8960726860666788
72001,73500.5,-3.658665534835895,-5.382770594711352,3.391701947766853,-3.06841360028174
72301,73800.5,-4.365772316022443,-4.63883680613131,-0.9038453679129826,-1.8740670472341212
72601,74100.5,-2.2444519724628003,1.1050859993527302,-0.1687110964752426,-0.7370057413594914
72901,74400.5,-2.5980053630560733,1.1778043568380137,-0.9561941276212756,-2.346119717153008
73201,74700.5,-3.6586655348358956,0.38359600907564256,-1.6060597573464823,-2.0659939730569437
73501,75000.5,-2.5980053630560738,0.8976461297136548,0.40725096628013896,-2.432600137172763
73801,75300.5,-3.6586655348358956,0.0584447139297588,-2.3966451206209025,-3.990538602920076
74101,75600.5,-3.3051121442426226,2.9156064227285317,-3.8405884037332427,-3.6405748329704046
74401,75900.5,-3.6586655348358956,0.06363022650090143,-4.697555804046383,-3.600841364848304
74701,76200.5,-1.1837918006829784,-1.779021161879116,-3.262475664615484,-4.130156939883326
75001,76500.5,-2.244451972462801,-0.5857605595913766,-4.42381367572137,-2.196508810006807
75301,76800.5,-2.598005363056074,-3.106392964643344,-1.938213459640659,-4.308504119188276
75601,77100.5,-3.305112144242622,-3.432422892191456,-3.0208526899234056,-3.684144912060018
75901,77400.5,-3.6586655348358947,-3.0368822423081174,-2.5249537095279666,-5.616621129183602
76201,77700.5,-4.365772316022443,-2.325441036956647,-2.218578327710772,-4.781703226339695
76501,78000.5,-4.012218925429169,-1.1732233151471,-2.426273661607675,-1.6927902532488257
76801,78300.5,-4.3657723160224435,-2.9521352933003855,-2.715237351918129,0.8473877834436198
77101,78600.5,-3.3051121442426217,-1.48268551701126,-1.8102930294418378,1.5715072937912082
77401,78900.5,-2.9515587536493477,-1.1546219371554334,1.3841520857080798,1.8123295454467125
77701,79200.5,-4.7193257066157175,0.7181751005769456,0.23097347969351537,1.848008576617102
78001,79500.5,-4.3657723160224435,1.5508351942719452,1.3284935991949312,3.5264958542977416
